ID,SRS011061,SRS011084,SRS011134,SRS011239,SRS011271,SRS011302,SRS011405,SRS011452,SRS011529,SRS011586,SRS012273,SRS012902,SRS013158,SRS013215,SRS013476,SRS013521,SRS013687,SRS013800,SRS013951,SRS014235,SRS014287,SRS014313,SRS014459,SRS014613,SRS014683,SRS014923,SRS014979,SRS015065,SRS015133,SRS015190,SRS015217,SRS015264,SRS015369,SRS015578,SRS015663,SRS015782,SRS015794,SRS015854,SRS015960,SRS016018,SRS016056,SRS016095,SRS016203,SRS016267,SRS016335,SRS016495,SRS016517,SRS016585,SRS016753,SRS016954,SRS016989,SRS017103,SRS017191,SRS017247,SRS017307,SRS017433,SRS017521,SRS017701,SRS017821,SRS018133,SRS018313,SRS018351,SRS018427,SRS018575,SRS018656,SRS018817,SRS019030,SRS019161,SRS019267,SRS019397,SRS019582,SRS019601,SRS019685,SRS019787,SRS019910,SRS019968,SRS020233,SRS020328,SRS020869,SRS021484,SRS021948,SRS022071,SRS022137,SRS022524,SRS022609,SRS022713,SRS023176,SRS023346,SRS023526,SRS023583,SRS023829,SRS023914,SRS023971,SRS024009,SRS024075,SRS024132,SRS024265,SRS024331,SRS024388,SRS024435,SRS024549,SRS024625,SRS042284,SRS042628,SRS043001,SRS043411,SRS043701,SRS045004,SRS045645,SRS045713,SRS047014,SRS047044,SRS048164,SRS048870,SRS049164,SRS049712,SRS049900,SRS049959,SRS049995,SRS050299,SRS050422,SRS050752,SRS050925,SRS051031,SRS051882,SRS052027,SRS052697,SRS053214,SRS053335,SRS053398,SRS054590,SRS054956,SRS055982,SRS056259,SRS056519,SRS057478,SRS057717,SRS058723,SRS058770,SRS062427,SRS063040,SRS063985,SRS064276,SRS064557,SRS064645,SRS065504,SRS075398,SRS077730,SRS078176
Erysipelotrichaceae_bacterium_5_2_54FAA,0,0.001034,0.0016467,0,0,0.0027843,0,0,0,0.0024187,0.0022027,0,0,0,0.0013429,0,0,0,0.0021508,0.0021546,0.0029827,0.002803,0.0015653,0.0012662,0,0.001854,0.003915,0.0015229,0.0030819,0,0.0027381,0.0014365,0,0,0.0014567,0.0014806,0,0.0012393,0.0011445,0,0,0,0.0012546,0,0.0014768,0.0067556,0.0077269,0,0,0,0,0,0,0,0,0,0.0075853,0,0,0,0,0,0.0016986,0,0,0,0,0,0,0,0.0024741,0.020012,0.0012961,0,0.0011029,0,0.0014982,0.0015813,0.0015563,0,0,0.0011203,0,0.0012535,0,0,0,0,0,0,0,0.0012113,0,0,0,0.0012337,0.001602,0,0,0.001313,0,0,0.0042475,0.011583,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0051564,0,0,0,0.0020225,0,0.00125,0,0,0,0,0.0025921,0,0,0.0011727,0,0.0041603,0,0,0,0,0,0,0,0.0019051,0.0030419,0,0,0.0016451,0,0,0
Escherichia_albertii_TW07627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Escherichia_coli_O157_H7_str_Sakai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Escherichia_coli_SE11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056829,0,0,0,0,0,0,0,0,0.0019219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Escherichia_coli_str_K_12_substr_MG1655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Escherichia_fergusonii_ATCC_35469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0063598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Escherichia_sp_1_1_43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Escherichia_sp_3_2_53FAA,0,0,0,0,0,0,0,0,0,0,0.0027837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013686,0,0,0,0,0,0
Escherichia_sp_4_1_40B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eubacterium_biforme_DSM_3989,0,0,0,0,0,0,0,0,0.0019018,0,0,0,0,0,0,0,0,0.0010764,0,0.0011371,0.0019304,0,0.0012811,0,0,0.0013118,0.0010866,0.0012999,0,0,0.0010735,0,0,0,0.010234,0,0,0,0,0,0,0.0010264,0,0,0,0,0,0,0,0,0,0,0,0.0012848,0,0,0.0012291,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002468,0,0,0,0.001524,0,0,0,0,0,0,0,0,0.0075617,0,0,0,0,0,0,0,0,0,0,0.0015472,0,0,0,0,0.02085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0079307,0,0,0,0,0,0.0019667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0086105,0,0,0,0,0,0,0,0
Eubacterium_dolichum_DSM_3991,0,0.001106,0.0012165,0,0,0.002085,0,0,0,0.0012019,0.0017359,0,0,0,0.0014391,0,0,0,0.0017395,0.0019938,0.0014036,0,0.0012363,0,0,0.0054164,0.0029178,0.0011958,0.0016892,0,0.010487,0.00102,0,0,0,0.0014827,0,0.001282,0,0,0,0,0.0015948,0.0013787,0,0.0022226,0.0020512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011004,0.0025513,0,0,0,0,0.0010851,0,0,0.0010097,0.0010154,0.0013192,0,0,0,0.0013988,0.001258,0.0015194,0,0,0.0017381,0,0.0017343,0,0,0,0,0,0,0,0,0,0,0,0.0013826,0,0,0,0,0,0,0,0.003483,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021332,0,0,0.0010535,0,0.0010648,0,0.0010547,0,0,0,0,0,0,0,0,0,0,0,0.0024444,0,0,0,0.0015469,0.0013538,0.0011622,0,0,0.0015084,0,0,0
Eubacterium_eligens_ATCC_27750,0.0012462,0.0043824,0.0046878,0.0031337,0.0027628,0.0027349,0.0011946,0,0.0075885,0.0272,0.0092184,0,0,0,0.017557,0.0016224,0.013319,0.0010672,0.032064,0.033461,0.0035074,0.0034277,0.01095,0.002931,0,0.013934,0.013018,0.043341,0.020115,0.0029753,0.020081,0.0019411,0,0.011949,0.006985,0.0094182,0,0.0040304,0,0,0.0011333,0.025201,0.012516,0.004833,0.0083709,0.0035414,0.0024725,0,0.001544,0.0034928,0.0041614,0.0030082,0.027298,0.0038992,0.029333,0,0,0.0037513,0.0030662,0,0.002526,0.0063043,0.0055735,0,0,0,0,0.0061964,0.0044121,0,0.012952,0.015158,0.0113,0.010728,0.0018353,0.0023235,0.014765,0.018,0.010365,0.010155,0.0027205,0.0059316,0.002611,0.013555,0.0052462,0,0,0,0.0033756,0.003206,0,0.024595,0,0.0022706,0,0.02067,0.0021078,0.0060373,0.0042899,0.0025216,0.00112,0.003985,0.0012961,0.028032,0.011969,0,0.0039423,0.0031091,0.0046197,0,0.0090489,0.0062817,0.0035798,0.0018792,0.009124,0.0097861,0,0.011839,0.0046725,0,0.0043567,0.004004,0.006906,0.0087868,0.0024608,0.022169,0.03096,0,0.015399,0.0033129,0,0.042617,0,0.0055864,0.0012308,0,0,0.018142,0,0,0.021637,0.010618,0.0023662,0,0,0.0056636,0,0,0.0028166
Eubacterium_hallii_DSM_3353,0,0,0.0013733,0,0.0043774,0.0013588,0,0,0,0.0015253,0.0028545,0,0,0,0.0013521,0,0,0,0.0021326,0.0021346,0.0022315,0.0016578,0.0046159,0,0,0.0051986,0.0047524,0.0048131,0.001292,0,0.0049659,0,0,0.0017149,0.0017911,0.0028419,0,0.0025804,0,0,0,0.0036986,0,0,0.0014952,0.0063329,0.0040366,0,0,0.0012583,0.0010723,0.0022369,0.0016173,0,0,0.0011144,0.0067043,0,0,0,0.0012696,0.0020632,0.0053613,0,0.0017511,0,0,0.0016657,0,0,0,0,0,0,0.0025614,0,0.0017615,0,0.0025105,0,0.0018059,0.0016898,0,0.0040218,0.001418,0.0026974,0,0,0.0023828,0,0,0.0026955,0,0,0.0011308,0.0025215,0,0.0013287,0,0.0021787,0,0,0.0011835,0.0021837,0,0,0,0,0,0,0.0013572,0,0,0,0.0014498,0.0036874,0,0.0019303,0,0,0.0083119,0.0027932,0.0010212,0.0022555,0.0023867,0.0013814,0.0013262,0.0040178,0,0,0,0.0014355,0,0,0,0.004061,0,0,0,0,0.0049678,0.0019216,0.0012872,0,0.0019983,0.0019551,0,0,0.0011849
Eubacterium_rectale_ATCC_33656,0.0016284,0.014035,0.0059613,0.02243,0.061338,0.016034,0.0036044,0.0081143,0.006984,0.013823,0.0065392,0,0.0080309,0,0.015068,0.0025849,0.0036407,0.0014391,0.096617,0.08589,0.089091,0.026452,0.076465,0.055048,0.010055,0.026728,0.27915,0.083596,0.01175,0.005589,0.2533,0.018522,0.0048115,0.048186,0.014516,0.10623,0.0086716,0.057204,0.0019649,0.0068541,0.0031102,0.0078132,0.082707,0,0.018136,0.025836,0.020549,0.0011538,0.0019555,0.033282,0.0075563,0.019226,0.019605,0.0019502,0.0057941,0.010357,0.012723,0.017058,0.0064562,0,0.0089294,0.003998,0.049389,0.0062099,0.020147,0.0045202,0.030067,0.058278,0.0074499,0.013102,0.0090089,0.041687,0.022968,0,0.0070968,0.081892,0.0062125,0.0034136,0.012722,0.012544,0.0024892,0.017,0.029012,0.058937,0.010126,0.0038154,0,0.0079252,0.02974,0,0,0.0048932,0.0011882,0.0020734,0.020296,0.014885,0.012283,0.016724,0.0011128,0.010797,0.0013658,0.0016866,0.028844,0.06798,0.0049629,0.020575,0.014701,0.014839,0.0035927,0.002815,0.017837,0.0081374,0.033186,0.073999,0.020921,0.010349,0.0030341,0.014347,0.0033049,0.0038032,0.24235,0.0096962,0.073311,0.0096851,0.074633,0.0046993,0.081812,0.0082677,0.097073,0.038151,0.031901,0.02201,0.033613,0.0033207,0.0098089,0.0090399,0.0037569,0.020251,0.0039342,0.01792,0.028768,0.0049761,0.16448,0.0064033,0.0072106,0.12724,0,0.0025937,0.070614
Eubacterium_siraeum_DSM_15702,0.0024205,0,0.011099,0,0,0.010902,0.0066046,0,0,0.021951,0.028095,0,0,0,0.0012891,0,0,0,0.14016,0.0042474,0.0028518,0.0052177,0.036638,0.024589,0,0.0061696,0.0045445,0.033,0.0024349,0.023946,0.0022014,0,0,0,0,0.005483,0,0.001532,0.010438,0,0,0.0028963,0,0,0.00332,0.013899,0.011024,0,0,0,0.0043942,0,0,0,0,0,0,0,0,0,0,0.0015724,0,0,0.0010407,0.0091907,0,0.017053,0,0,0.0064292,0.01297,0.0011322,0,0,0,0.013492,0.0059855,0.0027402,0,0,0.015735,0.010392,0.0010155,0.0067381,0,0,0,0,0,0,0.0014374,0,0,0,0,0.0039908,0,0,0.0011306,0,0,0,0.0089027,0.053776,0.042385,0,0.0060911,0.0032564,0,0.038044,0,0,0,0.032133,0,0,0.16678,0,0,0.0017595,0,0,0,0,0,0.012308,0,0.023391,0.0069287,0,0,0.042715,0.0071949,0,0,0,0,0,0,0,0.0015172,0.0017344,0,0,0,0,0,0
Eubacterium_ventriosum_ATCC_27560,0.0012464,0.0016801,0.0048887,0.0012004,0.0016153,0.0095741,0,0,0.0043441,0.0037982,0.0031536,0,0,0,0.0054717,0,0.0027475,0.0011177,0.0041814,0.0057251,0.0043547,0.0011333,0.0033882,0.0038471,0.0021666,0.01654,0.010514,0.0041327,0.0055185,0.0014639,0.02412,0.0086826,0,0.022645,0.016948,0.0073424,0,0.0045165,0.0011476,0,0,0.0039746,0.0018596,0,0.0074459,0.015575,0.015033,0,0.0062442,0.0015344,0,0.001405,0.0016683,0,0.0010119,0,0.004265,0.001385,0.0019746,0,0,0.0012208,0.0061161,0,0.013001,0.0046363,0.0013542,0.0097699,0,0.0023184,0.0029302,0.0018002,0.0030385,0,0.0030519,0.001947,0.0054285,0.0020838,0.0025497,0.0011536,0.010746,0.0037698,0.0014153,0.0047277,0.0028862,0.0018659,0,0,0.0022012,0,0,0.0033604,0,0.0012687,0.0029819,0.0086111,0.0033045,0.0024405,0,0.0058196,0,0.0011253,0.0011412,0.0064539,0,0.0025892,0.0010992,0.0019948,0,0.0013974,0.0039108,0.0015479,0.0016143,0.0052399,0.0040412,0.0035805,0,0.0038195,0,0,0.0040747,0.0063538,0.0030794,0.018152,0.0045558,0.0018523,0.0075959,0.0022398,0.0039506,0,0,0.0018076,0,0.0025251,0.0027856,0.0014389,0,0,0.0015977,0.0015264,0.0039095,0.0059708,0.0047771,0,0,0.0058253,0,0.0022149,0
Faecalibacterium_prausnitzii_A2_165,0.0081253,0.025825,0.026889,0.01985,0.0087309,0.040201,0.0017051,0.0012621,0.0037184,0.0198,0.012214,0,0.0019846,0,0.017081,0.0023535,0.015419,0.0016247,0.040584,0.029003,0.049,0.0050449,0.045558,0.012563,0.018532,0.031014,0.013087,0.036276,0.095767,0.0016995,0.012032,0.044831,0,0.016585,0.026811,0.012835,0.0020383,0.019091,0.0063179,0.0050356,0.0012587,0.0073719,0.034769,0.001421,0.029002,0.024051,0.032534,0,0.001224,0.033123,0.0034746,0.010064,0.0038969,0.0028967,0.016717,0.0074748,0.0093375,0.0045647,0.0047434,0,0.006198,0.031337,0.010303,0.013158,0.012718,0.01113,0.01722,0.015559,0.0014735,0.004888,0.025881,0.0040009,0.017195,0.0087396,0.012201,0.0095978,0.017597,0.021517,0.023419,0.014687,0.011212,0.034955,0.0064428,0.04745,0.01382,0,0,0.0011684,0.011008,0.0020107,0,0.02412,0.001521,0.0048515,0.0066666,0.018967,0.016301,0.0063644,0,0.013352,0,0.012279,0.003339,0.047806,0.0095031,0.0080757,0.0063451,0.0061054,0.0055628,0.0018956,0.10731,0.0023161,0.037834,0.015059,0.10267,0.0094401,0.0030239,0.074326,0.014929,0,0.055595,0.027951,0.019628,0.012861,0.0047045,0.0035329,0.022563,0.006243,0.010425,0.0094163,0,0.026965,0.004709,0.0079059,0.0072893,0,0,0.0037842,0.0028448,0.0065304,0.033374,0.084141,0.033023,0.0068777,0.0053436,0.013203,0,0.0035108,0.011487
Faecalibacterium_prausnitzii_L2_6,0.0081253,0.025825,0.026889,0.01985,0.0087309,0.040201,0.0017051,0.0012621,0.0037184,0.0198,0.012214,0,0.0019846,0,0.017081,0.0023535,0.015419,0.0016247,0.040584,0.029003,0.049,0.0050449,0.045558,0.012563,0.018532,0.031014,0.013087,0.036276,0.095767,0.0016995,0.012032,0.044831,0,0.016585,0.026811,0.012835,0.0020383,0.019091,0.0063179,0.0050356,0.0012587,0.0073719,0.034769,0.001421,0.029002,0.024051,0.032534,0,0.001224,0.033123,0.0034746,0.010064,0.0038969,0.0028967,0.016717,0.0074748,0.0093375,0.0045647,0.0047434,0,0.006198,0.031337,0.010303,0.013158,0.012718,0.01113,0.01722,0.015559,0.0014735,0.004888,0.025881,0.0040009,0.017195,0.0087396,0.012201,0.0095978,0.017597,0.021517,0.023419,0.014687,0.011212,0.034955,0.0064428,0.04745,0.01382,0,0,0.0011684,0.011008,0.0020107,0,0.02412,0.001521,0.0048515,0.0066666,0.018967,0.016301,0.0063644,0,0.013352,0,0.012279,0.003339,0.047806,0.0095031,0.0080757,0.0063451,0.0061054,0.0055628,0.0018956,0.10731,0.0023161,0.037834,0.015059,0.10267,0.0094401,0.0030239,0.074326,0.014929,0,0.055595,0.027951,0.019628,0.012861,0.0047045,0.0035329,0.022563,0.006243,0.010425,0.0094163,0,0.026965,0.004709,0.0079059,0.0072893,0,0,0.0037842,0.0028448,0.0065304,0.033374,0.084141,0.033023,0.0068777,0.0053436,0.013203,0,0.0035108,0.011487
Faecalibacterium_prausnitzii_M21_2,0.013584,0.034565,0.078052,0.009011,0.0091046,0.15864,0.0015295,0,0.0042799,0.035897,0.011533,0,0.0027735,0,0.031114,0.0032946,0.011364,0.0017196,0.11835,0.036228,0.09269,0.0072995,0.048859,0.017875,0.010463,0.028708,0.023682,0.045987,0.12432,0.001678,0.028772,0.021317,0,0.027379,0.044109,0.020588,0.0034618,0.01954,0.006195,0.0044136,0.0031299,0.0073157,0.033757,0,0.025413,0.16334,0.28415,0,0.0015623,0.06038,0.0096495,0.0085551,0.0067292,0.0040156,0.024606,0.0037957,0.0082655,0.0027955,0.0056232,0.0013853,0.004095,0.036649,0.021266,0.0073228,0.01568,0.036986,0.042452,0.063998,0,0.028528,0.040443,0.0033017,0.037786,0.0074498,0.0089854,0.011746,0.030505,0.045611,0.019623,0.017209,0.0087778,0.01754,0.0066344,0.026341,0.020324,0,0,0.0026116,0.017945,0.0028647,0,0.013834,0.0017925,0.0047238,0.013652,0.024677,0.036673,0.0068063,0.0026313,0.023197,0,0.040704,0.0027423,0.21901,0.0038122,0.0077706,0.0085522,0.0090169,0.0057968,0.0014883,0.037252,0.0041618,0.011605,0.014503,0.03271,0.0042962,0.0017441,0.028079,0.034346,0,0.049646,0.044664,0.025346,0.018829,0.014161,0.010369,0.03172,0.015589,0.0028023,0.040903,0,0.043532,0.0041345,0.0078863,0.0048522,0,0,0.0019849,0.0031292,0.016591,0.033031,0.2736,0.067597,0.00341,0.0034347,0.016675,0,0.015874,0.015907
Fusobacterium_mortiferum_ATCC_9817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0078515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fusobacterium_ulcerans_ATCC_49185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018535,0,0,0,0,0,0,0,0,0,0,0,0
Holdemania_filiformis_VPI_J1_31B_1_DSM_12042,0,0.0010586,0,0,0,0.002549,0,0,0,0.0010001,0.0024475,0,0,0,0.0016996,0,0,0,0.0022327,0.0026785,0.0024014,0,0.0019296,0.0010519,0,0.004572,0.0017821,0.0016097,0.0016468,0,0.0045634,0.0024848,0,0,0,0.001114,0,0.0020198,0,0,0,0,0.0011546,0,0.0013283,0.0021412,0.0023477,0,0,0,0,0,0,0,0,0,0.0019289,0,0,0,0.0012001,0.0011016,0.0012644,0,0.0012645,0,0,0.0010333,0,0,0.0013804,0.0011334,0.0014426,0,0,0,0.0013906,0.0016126,0.0014849,0,0,0.0016689,0,0.0012525,0,0,0,0,0.0011053,0,0,0,0,0,0,0.0012851,0.0010487,0,0,0.0013869,0,0,0,0.0040548,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0040881,0,0,0.0014223,0.0016747,0.0013738,0,0,0,0.0014959,0,0.0012102,0,0.0012093,0.0011769,0,0,0,0,0,0,0,0,0,0.0013687,0.0027257,0,0,0,0,0,0
Klebsiella_pneumoniae_pneumoniae_MGH78578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0042621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Klebsiella_sp_1_1_55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lactobacillus_acidophilus_ATCC_4796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lactobacillus_ruminis_ATCC_25644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014902,0.0010862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0068055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lactococcus_lactis_subsp_lactis_Il1403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methanobrevibacter_smithii_ATCC_35061,0,0,0.004061,0,0,0.0011374,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005319,0,0,0,0,0,0.012982,0.010585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038662,0,0.0018893,0,0,0,0,0,0.0014379,0,0,0,0,0,0.0014284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018835,0,0,0
